,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2163,13449451,Petite maison calme proche du centre ville,76803148,Sophie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83062,-0.5961,Entire home/apt,41,2,95,2020-08-28,1.54,1,2
2164,13453602,Duplex T3 Calme et Spacieux Talence centre (forum),76862742,Loris,Talence,Talence,44.811009999999996,-0.59001,Entire home/apt,90,4,25,2019-07-11,0.41,1,24
2165,13454622,Chambre chaleureuse,74991300,Adélie,Bgles,Bgles,44.815059999999995,-0.55196,Private room,30,2,19,2017-08-10,0.31,1,0
2166,13454936,Bordeaux Hyper centre - 180m² / Coworking,73703591,Sébastien,Bordeaux,Centre ville (Bordeaux),44.84046,-0.5848,Entire home/apt,330,2,100,2018-08-06,1.64,1,348
2169,13458123,Grand appartement en face du Parc Bordelais,76905495,Alma,Bordeaux,Caudran,44.849309999999996,-0.6020399999999999,Entire home/apt,110,1,1,2016-08-22,0.02,2,0
2170,13458488,Espace cosy climatisé en plein coeur de Bordeaux,63462086,Myriam & Julien,Bordeaux,Bordeaux Sud,44.83195,-0.56809,Private room,49,2,385,2020-03-04,6.24,1,10
2171,13459123,Margaux - Lovely 47m2 apartment w parking,72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.84039,-0.57519,Entire home/apt,140,90,1,2017-04-09,0.02,81,364
2173,13461434,"Joli T2, Parking et Balcon idéalement situé",76939217,Anne,Bordeaux,Bordeaux Maritime,44.86452,-0.57238,Entire home/apt,60,6,5,2018-09-26,0.08,1,0
2174,13463981,T2 saint michel,46697258,Guillaume,Bordeaux,Bordeaux Sud,44.83276,-0.5697800000000001,Entire home/apt,50,1,1,2016-06-16,0.02,1,0
2177,13469323,Great appartment,22519701,Hugues,Bordeaux,Centre ville (Bordeaux),44.8365,-0.57082,Entire home/apt,78,1,2,2016-06-26,0.03,1,0
2179,13470954,Beau T2 Chartrons,6389068,Coline,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.855909999999994,-0.57185,Entire home/apt,50,2,2,2016-11-13,0.03,1,0
2180,13472616,"Chambre chaleureuse & petit-déj , Bordeaux centre",77079532,Olivier,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.832770000000004,-0.58081,Private room,45,2,46,2018-06-05,0.77,2,0
2181,13474067,Studio 33m² Calme à 10min à pied du centre ville,77096363,Lya,Bordeaux,Centre ville (Bordeaux),44.83717,-0.58823,Entire home/apt,20,1,18,2016-07-17,0.29,3,0
2182,13477791,"Appt T3  55m² 2 chambres, balcon",55907304,Melissa,Le Bouscat,Le Bouscat,44.86902,-0.60426,Entire home/apt,45,1,3,2016-10-01,0.05,1,0
2183,13484701,"Chambre agréable & petit-déj ,  Bordeaux centre",77079532,Olivier,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83343,-0.58262,Private room,35,1,139,2018-05-25,2.29,2,0
2184,13485428,Appartement Cosy Bordeaux avec parking,77243674,Noël,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83292,-0.59538,Entire home/apt,52,2,50,2018-01-14,0.82,2,3
2185,13486503,Superbe appart 75m2 + 40m2 de terrasse 10' centre,9892367,Yann,Bordeaux,La Bastide,44.8502,-0.5415300000000001,Entire home/apt,95,3,16,2019-10-27,0.27,1,0
2188,13488195,Bel et vaste appartement gare de Bordeaux,73337349,Thierry  Et Valériya,Bordeaux,Bordeaux Sud,44.82188,-0.56077,Entire home/apt,81,7,14,2020-02-16,0.25,1,180
2190,13489107,Central Luxury apartment,3603474,Adele Et Nicolas,Bordeaux,Centre ville (Bordeaux),44.839009999999995,-0.57729,Entire home/apt,120,2,12,2017-09-03,0.2,1,0
2192,13489783,"Double bedroom with air con, bathroom, breakfast",12661054,Mikael,Bordeaux,Bordeaux Maritime,44.861670000000004,-0.5656100000000001,Private room,35,1,30,2017-07-10,0.49,1,0
2195,13490306,perfect flat in bordeaux's hold stones buildging,43993861,Chris,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83097,-0.57786,Entire home/apt,79,1,82,2020-03-08,1.36,2,112
2196,13493974,Chambre chaleureuse dans appartement neuf,75689841,Martine,Bordeaux,La Bastide,44.84952,-0.54456,Private room,36,2,178,2021-07-06,2.91,1,110
2198,13498332,T2 idéalement situé,28748655,Anaïs,Bordeaux,Bordeaux Sud,44.83372,-0.5717899999999999,Entire home/apt,35,1,38,2017-09-01,0.62,1,0
2199,13498454,grande maison calme de 240m2 sur Parc Bordelais,29813176,Julie,Bordeaux,Caudran,44.85112,-0.60155,Entire home/apt,280,4,1,2016-08-07,0.02,1,0
2200,13500949,Studio confortable place de la Victoire,77428711,Codou,Bordeaux,Bordeaux Sud,44.83259,-0.57243,Entire home/apt,31,2,1,2016-07-04,0.02,1,0
2201,13501019,Grand T2 duplex lumineux & parking,19382542,Johann,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8319,-0.5804199999999999,Entire home/apt,56,3,48,2017-08-14,0.91,1,0
2202,13501537,Chambre dans une maison individuelle + petit dej,20326333,Deborah,Bordeaux,Bordeaux Maritime,44.87931,-0.5505899999999999,Private room,64,1,1,2016-06-20,0.02,1,0
2204,13506269,Cosy Home near city center & balcony (near Tram),15258050,Sofia & Sébastien,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85843,-0.5752,Private room,37,1,52,2017-12-08,0.85,1,0
2205,13507441,Bordeaux Centre appt terrasse 2 Pers (75m2+30m2),77509900,Martine,Bordeaux,La Bastide,44.84239,-0.5624399999999999,Entire home/apt,104,3,18,2020-08-29,0.3,1,351
2207,13508973,Agréable appartement dans le centre de Bordeaux,14898260,Marine,Bordeaux,Centre ville (Bordeaux),44.84424,-0.58049,Entire home/apt,40,2,2,2017-08-07,0.04,1,0
2209,13512006,Suite la Métairie,4458680,Yves,Blanquefort,Blanquefort,44.90866,-0.64027,Private room,150,1,3,2020-02-14,0.23,1,59
2210,13518157,Marlene's apartment,8827391,Marlene,Bordeaux,Bordeaux Sud,44.82724,-0.5713,Entire home/apt,40,1,18,2018-08-03,0.29,1,0
2211,13518680,Apt conviviale au coeur de bruges tout équipé,75512891,Arthur,Bruges,Bruges,44.88402,-0.61361,Entire home/apt,34,2,5,2016-08-09,0.08,1,0
2217,13528293,Grande maison familiale avec piscine dans Bordeaux,30098561,Julien,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82989,-0.5925699999999999,Entire home/apt,140,3,3,2016-10-30,0.05,1,0
2218,13536101,Jolie appartement en ville,6270558,Laurene,Bordeaux,Nansouty - Saint Gens,44.82738,-0.58468,Entire home/apt,50,1,8,2016-09-02,0.13,1,0
2219,13538302,Cosy flat (60m²) in Bordeaux,23894908,Quentin & Julia,Bordeaux,Bordeaux Maritime,44.86549,-0.54886,Entire home/apt,69,3,50,2019-04-22,0.82,1,0
2221,13541938,Appartement cosy et douillé en plein centre ville,17249728,Lazy Mary,Bordeaux,Bordeaux Sud,44.831579999999995,-0.5675100000000001,Entire home/apt,55,1,5,2016-07-23,0.08,1,0
2222,13542069,Bel appartement 3 pièces 80M² Talence,77910020,Sylvia,Talence,Talence,44.791270000000004,-0.58723,Entire home/apt,70,4,16,2019-10-28,0.26,1,96
2224,13546197,Appart standing plein centre climatisé trés calme,41802515,Enrique,Bordeaux,Centre ville (Bordeaux),44.836259999999996,-0.57406,Entire home/apt,160,2,115,2021-07-04,1.88,2,209
2226,13546542,Maison spacieuse proche Bordeaux centre,77964027,Mounir,Cenon,Palmer-Gravires-Cavailles,44.85103,-0.51837,Entire home/apt,150,2,40,2020-07-20,0.67,1,21
2227,13551171,"La Bourse - Charmant appart 1 ch, Bordeaux centre",9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84113,-0.57072,Entire home/apt,115,90,2,2016-09-29,0.03,80,349
2228,13555706,Charmant T3 75 m² + terrasse et parking offert,78072955,Sabrina,Bordeaux,Nansouty - Saint Gens,44.825790000000005,-0.5869,Entire home/apt,72,2,44,2019-05-12,0.75,1,0
2229,13556900,"Maison 2mn de Bordeaux, havre de paix en ville",5676934,Alvarez,Bgles,Bgles,44.8111,-0.56489,Entire home/apt,240,7,3,2018-08-10,0.09,1,28
2230,13557139,Maison calme jardin à 5 min centre ville Bordeaux,43149873,Raphaelle,Bordeaux,Nansouty - Saint Gens,44.81325,-0.56562,Entire home/apt,95,5,6,2019-10-28,0.26,1,0
2231,13558659,"Apt charmant et pratique, Quartier Ste-Croix",53829573,Sonia,Bordeaux,Bordeaux Sud,44.827020000000005,-0.55765,Entire home/apt,38,2,5,2016-08-04,0.08,1,0
2232,13559057,Appartement luxe T2 Grands Hommes  hyper centre,22233003,Julien,Bordeaux,Centre ville (Bordeaux),44.84165,-0.57834,Entire home/apt,133,2,63,2019-04-28,1.09,6,322
2233,13562091,T3 cosy proche hyper centre,53685509,Marine,Bordeaux,Caudran,44.847609999999996,-0.62145,Entire home/apt,55,2,19,2017-09-23,0.33,1,0
2234,13562340,Maison 90 m2 - 2 chambres - Jardin et terrasse,78152529,Mahjouba,Pessac,Le Monteil,44.80236,-0.6493,Entire home/apt,90,8,19,2018-08-11,0.54,1,40
2235,13567884,Chambre dans un appartement en ville,36406949,Lily,Bordeaux,Bordeaux Sud,44.82527,-0.56667,Private room,22,2,1,2016-07-26,0.02,1,0
2236,13571177,Chambre au calme avec piscine et espaces verts,35989267,Stella,Merignac,Arlac,44.81953,-0.62329,Private room,21,1,4,2016-08-29,0.07,1,0
2237,13573144,chambre privée dans maison avec jardinet,78284534,Helene,Bordeaux,Bordeaux Sud,44.81457,-0.5642199999999999,Private room,21,2,3,2016-08-15,0.05,1,0
2239,13575411,"Charmant T2,avec terrasse au coeur des Chartrons",70086468,Angelique,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85543,-0.5685600000000001,Entire home/apt,103,3,117,2019-07-17,1.95,1,0
2240,13577067,"Room on ""Marché des Chartrons""s Place !",53252143,Shirley,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8521,-0.57291,Private room,41,6,37,2019-06-27,0.79,1,80
2241,13579586,"Petite Chambre Cosy, en plein centre de Bordeaux.",4259356,Alexandre,Bordeaux,Bordeaux Sud,44.83484,-0.56977,Private room,21,1,12,2016-09-18,0.2,1,0
2242,13579709,Chambre confortable à louer,78371646,Manon,Lormont,Lormont,44.86616,-0.515,Private room,18,1,1,2016-07-17,0.02,1,0
2243,13583261,Appartement proche Stade Bordeaux,47618842,Julien,Bruges,Bruges,44.87689,-0.5806,Private room,39,1,14,2019-11-21,0.23,1,364
2244,13583463,Maison d'architecte de 190m2 Bordeaux lac,49192284,Cedric,Bruges,Bruges,44.88147,-0.5888800000000001,Entire home/apt,123,14,5,2019-08-16,0.11,1,0
2245,13584438,Typique T3 dans le cœur historique (avec parking).,77277608,Lionel,Bordeaux,Bordeaux Sud,44.83583,-0.5671,Entire home/apt,97,7,30,2018-04-12,0.5,1,0
2246,13584774,T6 200m² Bordeaux Bastide,78432775,Samuel,Bordeaux,La Bastide,44.83943,-0.5555100000000001,Entire home/apt,138,5,5,2018-08-19,0.12,1,80
2247,13587190,chambres de ville dans cadre de charme près de BX,78392716,Bernadette,Talence,Talence,44.81819,-0.5799300000000001,Private room,40,1,4,2016-07-17,0.07,1,0
2248,13588817,Belle Echoppe T3 Duplex Quartier Capucins/Victoire,78482840,Lucille&Oscar,Bordeaux,Nansouty - Saint Gens,44.826879999999996,-0.57013,Entire home/apt,75,1,6,2017-04-11,0.1,2,0
2249,13589162,"bright, spacious accommodation",72130762,Sébastien,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.828959999999995,-0.61282,Entire home/apt,25,3,12,2017-06-05,0.2,1,0
2250,13596250,Studio 20m² plein centre + parking,76492408,Andréa,Bordeaux,Nansouty - Saint Gens,44.82526,-0.57411,Entire home/apt,50,1,1,2016-07-04,0.02,1,0
2252,13598531,JOLI T2 AVEC TERRASSE ET PARKING SECURISEE !,23424235,Valerie,Bordeaux,Bordeaux Maritime,44.85828,-0.56081,Entire home/apt,45,3,14,2016-07-11,0.23,1,0
2253,13602476,"T2 à louer avec pièce de vie, chambre et sdb.",75224164,Samuel,Merignac,La Glacire,44.830459999999995,-0.62257,Private room,40,1,2,2019-09-03,0.09,1,87
2255,13611219,Petite maison modeste mais bien située.,52853794,Kim,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85453,-0.58453,Private room,40,1,3,2016-08-21,0.05,2,4
2256,13611629,Maison à étage totalement rénovée avec piscine,48251987,Caroline,Pessac,Le Bourg,44.802040000000005,-0.63952,Entire home/apt,120,5,9,2017-07-29,0.19,1,1
2258,13614934,Studio charmant 30m2 dans le centre-ville,28349924,Marion,Bordeaux,Centre ville (Bordeaux),44.84523,-0.5804199999999999,Entire home/apt,30,2,7,2016-07-31,0.11,1,0
2259,13614956,Appartement chaleureux au centre de Bordeaux,78823602,Sandrine,Bordeaux,Bordeaux Sud,44.83163,-0.5676800000000001,Entire home/apt,65,2,4,2019-08-21,0.07,1,0
2260,13617435,Au cœur du quartier St-Pierre,78851092,Maxime,Bordeaux,Centre ville (Bordeaux),44.84146,-0.5721,Entire home/apt,75,1,1,2016-06-23,0.02,1,0
2264,13624148,Simple et mignon logement entier 23 m2,50684264,Jamila,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82825,-0.59048,Entire home/apt,15,1,1,2016-07-06,0.02,1,0
2265,13628194,Appartement et Jardin Près de Bordeaux,76890965,Isabelle,Villenave-d'Ornon,Villenave-d'Ornon,44.77575,-0.54505,Entire home/apt,55,2,20,2016-12-26,0.35,1,0
2266,13630083,Studio mignon au cœur de Bordeaux,64281454,Sophie,Bordeaux,Centre ville (Bordeaux),44.84232,-0.58048,Entire home/apt,60,2,66,2019-04-15,1.08,1,0
2267,13630126,chambre agréable/ st michel victoire,79005008,"Lea,",Bordeaux,Bordeaux Sud,44.83215,-0.56957,Private room,37,2,25,2016-08-06,0.42,1,0
2268,13633483,Chambre dans maison/piscine + petit déjeuner,78664199,Fabienne Et Jean-Yves,Merignac,Chemin Long,44.82132,-0.66942,Private room,45,1,23,2019-09-18,0.38,1,96
2269,13633580,"Aux Portes de Bordeaux, Maison Cosy",79053020,Marie-Laure,Bouliac,Bouliac,44.82306,-0.4798,Entire home/apt,370,2,4,2018-08-18,0.07,1,285
2270,13636739,charmant 2 pièces sur belges a 1km de bordeaux,79087790,Bana,Bgles,Bgles,44.813959999999994,-0.54443,Entire home/apt,33,1,2,2016-07-20,0.03,1,0
2271,13639388,Bel appartement avec cachet au centre historique,59796961,Diego,Bordeaux,Bordeaux Sud,44.83382,-0.5656399999999999,Entire home/apt,100,10,8,2016-09-09,0.13,1,26
2272,13644192,"""Le calme en ville ""  4*:Echoppe+Stationnement",79094840,Yves,Bordeaux,Centre ville (Bordeaux),44.84019,-0.5946,Entire home/apt,75,3,164,2019-10-24,2.75,2,220
2273,13647915,Studio lumineux à 10 minutes de Bordeaux centre,79231145,Mathilde,Talence,Talence,44.81378,-0.59973,Entire home/apt,45,1,1,2017-04-17,0.02,1,0
2275,13650360,Petit appartement cosy - Hypercentre de Bordeaux,79261026,Lory,Bordeaux,Centre ville (Bordeaux),44.8402,-0.56858,Entire home/apt,45,1,6,2016-10-25,0.1,1,0
2276,13651256,Maison cocooning avec jardin Bordeaux-Le Bouscat,68488566,Patricia,Le Bouscat,Le Bouscat,44.86345,-0.58317,Entire home/apt,95,3,4,2016-11-01,0.07,1,0
2277,13653316,Appartement T3 très cosy au centre de Bordeaux,79295862,Christel,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.833999999999996,-0.60323,Entire home/apt,59,2,11,2018-07-16,0.18,1,0
2278,13657168,Maison cosy et lumineuse,78654518,Maya,Pessac,France Alouette,44.79286,-0.65827,Entire home/apt,95,4,3,2020-08-27,0.27,1,303
2279,13664993,Petite Maison en plein coeur des vigne Haut Brion,43609330,Stéphanie,Pessac,Brivazac-Candau,44.81145,-0.61123,Entire home/apt,55,1,138,2019-05-04,2.28,1,203
2280,13671701,"Agréable maison familiale au calme, Tram C",77314296,Philippe,Le Bouscat,Le Bouscat,44.87213,-0.59501,Entire home/apt,135,1,16,2019-02-20,0.4,1,0
2282,13672950,Appartement calme proche de Bordeaux centre,79535368,Cédric,Bordeaux,Nansouty - Saint Gens,44.82436,-0.58708,Entire home/apt,40,1,15,2016-09-23,0.25,1,0
2284,13680668,Maison avec piscine Bordeaux Bastide,79643906,Simon,Bordeaux,La Bastide,44.85055,-0.53897,Entire home/apt,68,3,5,2016-08-23,0.08,1,0
2285,13682575,Appartement de charme centre ville de Bordeaux,20467146,Yoann,Bordeaux,Bordeaux Sud,44.83215,-0.56126,Entire home/apt,70,2,1,2016-08-15,0.02,1,0
2287,13691464,Privatized floor - 2 bedrooms with heated pool,54027095,Jessica & Sébastien,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.87332,-0.70896,Private room,121,2,6,2019-08-12,0.1,4,6
2288,13691602,Cozy place in the heart of Bordeaux,8506675,Quentin,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85075,-0.57062,Entire home/apt,50,2,18,2018-04-23,0.29,1,0
2289,13692174,"Maisonnette, Proche Tram C, connecté au Centre Bdx",79791220,Jonathan,Bgles,Bgles,44.80898,-0.55447,Entire home/apt,55,2,36,2017-08-19,0.59,1,0
2290,13699857,Tres belle chambre calme avec sdb proche Bordeaux,29793100,Sophie,Villenave-d'Ornon,Villenave-d'Ornon,44.768679999999996,-0.57776,Private room,33,4,10,2019-09-04,0.18,2,233
2293,13708602,"Chambre dans Maison calme, pres Université,hopital",80027249,Marie Helene,Pessac,Sardine,44.79971,-0.63089,Private room,32,2,33,2017-10-12,0.54,4,154
2296,13710052,2 chambres dans maison quartier Jardin Public,80047705,Kelly,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85087,-0.58208,Private room,70,2,1,2016-07-04,0.02,1,0
2297,13710065,"Maison à 15 mn de Bordeaux, desinfectée (Covid 19)",72998777,Florence,Cenon,Plaisance-Loret-Maregue,44.86596,-0.50861,Entire home/apt,130,1,94,2020-08-09,1.79,2,180
2298,13710209,"Cosy house near Bordeaux, free parking and tram!",39062275,Olivier,Merignac,Arlac,44.82075,-0.62374,Entire home/apt,78,2,119,2017-12-22,1.96,1,105
2300,13710377,Proche Bordeaux Appartement agréable,80051574,Delphine,Cenon,Palmer-Gravires-Cavailles,44.847229999999996,-0.52679,Entire home/apt,45,1,7,2016-08-10,0.11,1,0
2302,13710712,"Jolie maison, 150m2, Bordeaux, piscine, jardin",31296634,Valérie,Pessac,Brivazac-Candau,44.80855,-0.60898,Entire home/apt,160,7,4,2018-08-21,0.09,1,0
2303,13717842,chambre dans un très grand apparmt type loft,79775684,Anne,Bordeaux,Bordeaux Sud,44.8206,-0.55242,Private room,30,1,2,2016-07-11,0.03,2,0
2304,13717852,Bel appartement Bordeaux avec terrasse,79066706,Jean Michel,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.824290000000005,-0.59772,Entire home/apt,70,2,89,2019-02-10,1.47,1,127
2306,13721006,Jolie Maison type Arcachonnaise,80200027,Lucie,Pessac,Le Monteil,44.8024,-0.64783,Entire home/apt,170,7,4,2020-08-15,0.34,1,9
2308,13722161,Chambre privée en plein centre ville,51530531,Irina,Bordeaux,Bordeaux Sud,44.829029999999996,-0.57235,Private room,30,1,1,2016-07-03,0.02,1,0
2309,13725650,Maison aux portes de Bordeaux avec piscine,79610531,Pascal,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.85928,-0.49796,Entire home/apt,270,3,26,2019-08-31,0.44,1,1
2310,13727704,Maison entre Bordeaux et Arcachon 10 à 14 personne,79809462,Arlette,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.86227,-0.72204,Entire home/apt,919,1,13,2018-07-08,0.22,1,349
2311,13730612,Appartement charment au cœur du Bordeaux Boheme,80315589,Alejandra,Bordeaux,Bordeaux Sud,44.827420000000004,-0.56598,Entire home/apt,70,2,11,2016-07-30,0.18,1,0
2313,13740438,Chambre avec salle de bain privé,80405958,"Philippe, Agnese",Bordeaux,La Bastide,44.8431,-0.54601,Private room,18,20,148,2019-08-22,2.47,1,0
2314,13740855,Studio  32 m2 entre Bordeaux et la plage,66006273,Mathilde,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89405,-0.7114199999999999,Entire home/apt,26,1,6,2016-12-25,0.1,1,0
2316,13742204,"Petit appartement centreville, Small flat downtown",37851195,Henri,Bordeaux,Bordeaux Sud,44.83202,-0.5747399999999999,Entire home/apt,50,1,1,2016-07-03,0.02,1,0
2317,13743490,Cosy and stylish apartment in Bordeaux,388145,Olivier,Bordeaux,Bordeaux Sud,44.83357,-0.57024,Entire home/apt,75,2,57,2019-06-09,0.96,1,0
2318,13745157,COZY HOUSE near Bordeaux and vine,45223712,Emmanuel,Pessac,Nos,44.81017,-0.6439,Entire home/apt,100,2,110,2020-03-04,1.83,1,243
2319,13746288,Duplex with garden in Bordeaux,19044888,Ysaline,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85237,-0.5758,Entire home/apt,42,3,4,2016-09-24,0.07,1,0
2320,13746564,Maison calme avec piscine 3 chambres proche centre,75258010,Yannick,Talence,Talence,44.799040000000005,-0.60536,Entire home/apt,200,6,26,2020-07-19,0.43,1,311
2321,13747819,2chambres,28814405,Antonio,Merignac,Beaudsert,44.84323,-0.67686,Private room,48,2,9,2016-07-24,0.15,3,46
2322,13748214,Typique Echoppe Bordelaise,69263321,Manon,Bordeaux,Caudran,44.85145,-0.61841,Entire home/apt,60,2,15,2018-02-07,0.25,1,0
2323,13754212,Appartement with terrace very close to city center,61902512,Carl,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83163,-0.5812,Entire home/apt,60,3,5,2016-08-19,0.08,1,0
2324,13756970,Appartement Agréable à 15m de Bordeaux,54165977,Jessy,Villenave-d'Ornon,Villenave-d'Ornon,44.77312,-0.54292,Entire home/apt,50,2,4,2016-11-03,0.07,1,0
2325,13757586,Jolie chambre dans quartier calme.,62807512,Adrien,Pessac,France Alouette,44.79251,-0.6613600000000001,Private room,40,2,128,2019-11-02,2.1,1,349
2326,13757598,appartement 2 chambres au 5ème quartier tranquille,74676548,Isa,Le Bouscat,Le Bouscat,44.86849,-0.58567,Entire home/apt,38,3,21,2017-05-27,0.35,2,0
2327,13757904,Appartement Saint-Michel ENG/ESP/FR,68558021,Gilles,Bordeaux,Bordeaux Sud,44.833,-0.56539,Private room,25,1,2,2016-07-16,0.03,1,0
2328,13759158,Jolie petite indépendance au fond du jardin,80659539,Louis,Bordeaux,Centre ville (Bordeaux),44.84802,-0.5887399999999999,Private room,29,1,1,2016-06-30,0.02,1,0
2329,13759197,BORDEAUX LAC-Écoles/Stade Matmut/Parc Expositions,80663564,Julien,Bruges,Bruges,44.8763,-0.5806100000000001,Private room,39,1,26,2021-06-01,0.56,1,365
2330,13760151,Appt Cosi à 13 mins du centre ville,12940801,Brice,Bordeaux,Caudran,44.85642,-0.6080899999999999,Entire home/apt,60,1,1,2016-07-05,0.02,1,0
2331,13761527,maison calme au coeur de St Michel,73747155,Jean,Bordeaux,Bordeaux Sud,44.83423,-0.56379,Entire home/apt,121,2,211,2020-08-13,3.46,2,311
